gene_id,gene_biotype,gene_name
ENSG00000270437.1,processed_pseudogene,RP11-511I11.2
ENSG00000232403.1,processed_pseudogene,RP11-511I11.1
ENSG00000242412.1,transcribed_processed_pseudogene,DBIL5P2
ENSG00000143951.15,protein_coding,WDPCP
ENSG00000283636.1,misc_RNA,Metazoa_SRP
ENSG00000233716.1,processed_pseudogene,AC074367.1
ENSG00000279485.1,TEC,RP11-391A7.1
ENSG00000014641.17,protein_coding,MDH1
ENSG00000228305.2,processed_pseudogene,AC016734.2
ENSG00000229920.2,transcribed_processed_pseudogene,RPS4XP5
ENSG00000234488.1,processed_pseudogene,AC096664.1
ENSG00000228872.2,processed_pseudogene,AC096664.2
ENSG00000229221.1,processed_pseudogene,HNRNPA1P66
ENSG00000169764.15,protein_coding,UGP2
ENSG00000251775.1,snoRNA,ACA59
ENSG00000143952.19,protein_coding,VPS54
ENSG00000228079.2,lincRNA,AC012368.1
ENSG00000197329.11,protein_coding,PELI1
ENSG00000225889.7,antisense,AC074289.1
ENSG00000230923.1,lincRNA,LINC00309
ENSG00000270354.1,processed_pseudogene,RP11-547M24.1
ENSG00000238012.1,lincRNA,AC114752.1
ENSG00000238201.1,lincRNA,AC114752.3
ENSG00000264297.2,miRNA,MIR4433B
ENSG00000236148.5,processed_pseudogene,RPL23AP37
ENSG00000223935.1,antisense,AC008074.3
ENSG00000237217.1,processed_pseudogene,AC008074.5
ENSG00000119862.12,protein_coding,LGALSL
ENSG00000223863.1,lincRNA,LINC01805
ENSG00000260101.1,lincRNA,RP11-568N6.1
ENSG00000119844.15,protein_coding,AFTPH
ENSG00000283204.1,miRNA,MIR4434
ENSG00000252414.1,snRNA,RNU6-100P
ENSG00000233694.5,lincRNA,AC007365.1
ENSG00000179833.4,protein_coding,SERTAD2
ENSG00000226756.1,lincRNA,AC007365.3
ENSG00000227791.3,processed_pseudogene,AC007365.4
ENSG00000275588.1,misc_RNA,RN7SL341P
ENSG00000199964.1,misc_RNA,Y_RNA
ENSG00000234572.1,lincRNA,LINC01800
ENSG00000237638.1,lincRNA,AC007386.2
ENSG00000244534.3,misc_RNA,RN7SL211P
ENSG00000227394.1,processed_pseudogene,AC007386.3
ENSG00000115902.10,protein_coding,SLC1A4
ENSG00000252892.1,snRNA,RNU6-548P
ENSG00000232613.6,antisense,AC007386.4
ENSG00000011523.13,protein_coding,CEP68
ENSG00000138069.16,protein_coding,RAB1A
ENSG00000272025.1,snoRNA,SNORA74
ENSG00000273763.1,processed_pseudogene,RP11-420C9.1
ENSG00000172974.11,processed_pseudogene,AC007318.5
ENSG00000138071.13,protein_coding,ACTR2
ENSG00000198369.9,protein_coding,SPRED2
ENSG00000232693.2,sense_intronic,AC012370.2
ENSG00000204929.12,processed_transcript,AC074391.1
ENSG00000234255.8,lincRNA,AC012370.3
ENSG00000237979.1,processed_pseudogene,AC007389.1
ENSG00000223739.1,processed_pseudogene,AC007389.2
ENSG00000243029.3,misc_RNA,RN7SL635P
ENSG00000251900.1,misc_RNA,VTRNA2-2P
ENSG00000235725.1,lincRNA,AC007389.3
ENSG00000281920.1,lincRNA,RP11-418H16.1
ENSG00000214533.3,processed_pseudogene,KRT18P33
ENSG00000280257.1,TEC,RP11-340F16.2
ENSG00000227293.1,lincRNA,AC118345.1
ENSG00000225815.2,lincRNA,AC092669.6
ENSG00000264525.1,miRNA,MIR4778
ENSG00000232164.1,lincRNA,LINC01873
ENSG00000226819.1,antisense,MEIS1-AS3
ENSG00000143995.19,protein_coding,MEIS1
ENSG00000230749.4,antisense,MEIS1-AS2
ENSG00000232046.6,lincRNA,LINC01798
ENSG00000237179.5,lincRNA,LINC01797
ENSG00000224071.1,processed_pseudogene,AC009474.1
ENSG00000230355.1,processed_pseudogene,AC009474.2
ENSG00000230525.5,lincRNA,LINC01799
ENSG00000232688.1,lincRNA,LINC01628
ENSG00000223859.1,lincRNA,AC007403.3
ENSG00000235885.7,lincRNA,LINC01828
ENSG00000236780.5,lincRNA,LINC01829
ENSG00000236605.1,lincRNA,AC023115.4
ENSG00000143971.7,protein_coding,ETAA1
ENSG00000224173.1,lincRNA,AC007422.1
ENSG00000235495.1,lincRNA,AC010987.5
ENSG00000237013.1,lincRNA,LINC01812
ENSG00000235968.1,processed_pseudogene,AC079112.1
ENSG00000197223.11,protein_coding,C1D
ENSG00000243667.6,protein_coding,WDR92
ENSG00000236259.1,processed_pseudogene,AC017083.2
ENSG00000115946.7,protein_coding,PNO1
ENSG00000221823.10,protein_coding,PPP3R1
ENSG00000273064.1,antisense,RP11-474G23.3
ENSG00000119865.8,protein_coding,CNRIP1
ENSG00000203395.2,antisense,AC015969.3
ENSG00000115956.9,protein_coding,PLEK
ENSG00000229462.1,unprocessed_pseudogene,AC127383.1
ENSG00000204923.3,protein_coding,FBXO48
ENSG00000169621.9,protein_coding,APLF
ENSG00000214525.4,processed_pseudogene,AC130709.1
ENSG00000169618.6,protein_coding,PROKR1
ENSG00000163219.11,protein_coding,ARHGAP25
ENSG00000237576.1,antisense,LINC01888
ENSG00000228329.1,lincRNA,LINC01890
ENSG00000163217.1,protein_coding,BMP10
ENSG00000283586.1,polymorphic_pseudogene,GKN3P
ENSG00000183607.9,protein_coding,GKN2
ENSG00000169605.5,protein_coding,GKN1
ENSG00000169604.19,protein_coding,ANTXR1
ENSG00000266649.1,miRNA,MIR3126
ENSG00000251850.1,rRNA,RNA5SP96
ENSG00000199460.2,snRNA,RNU6-1216P
ENSG00000271597.1,processed_pseudogene,RP11-85D18.1
ENSG00000198380.12,protein_coding,GFPT1
ENSG00000252250.1,misc_RNA,Y_RNA
ENSG00000169599.12,protein_coding,NFU1
ENSG00000115977.18,protein_coding,AAK1
ENSG00000244236.3,misc_RNA,RN7SL604P
ENSG00000207016.1,snoRNA,SNORA36C
ENSG00000232228.1,processed_pseudogene,RP11-77O7.1
ENSG00000229948.2,processed_pseudogene,B3GALNT1P1
ENSG00000196975.15,protein_coding,ANXA4
ENSG00000231024.1,lincRNA,AC092431.3
ENSG00000087338.4,protein_coding,GMCL1
ENSG00000275381.1,processed_pseudogene,RP11-401N16.2
ENSG00000270723.1,processed_pseudogene,RPL23AP92
ENSG00000124380.10,protein_coding,SNRNP27
ENSG00000059728.10,protein_coding,MXD1
ENSG00000244617.2,protein_coding,ASPRV1
ENSG00000179818.13,processed_transcript,PCBP1-AS1
ENSG00000263669.2,misc_RNA,RN7SL470P
ENSG00000169564.6,protein_coding,PCBP1
ENSG00000233060.1,lincRNA,AC016700.2
ENSG00000225392.1,processed_pseudogene,AC016700.4
ENSG00000231327.1,lincRNA,LINC01816
ENSG00000115998.7,protein_coding,C2orf42
ENSG00000116001.15,protein_coding,TIA1
ENSG00000221238.1,miRNA,MIR1285-2
ENSG00000231414.1,processed_pseudogene,AC016700.6
ENSG00000116005.11,protein_coding,PCYOX1
ENSG00000143977.13,protein_coding,SNRPG
ENSG00000035141.7,protein_coding,FAM136A
ENSG00000235289.1,processed_pseudogene,BRD7P6
ENSG00000229229.1,antisense,AC022201.4
ENSG00000163235.15,protein_coding,TGFA
ENSG00000224606.1,sense_intronic,TGFA-IT1
ENSG00000075340.22,protein_coding,ADD2
ENSG00000235035.1,antisense,AC007395.3
ENSG00000183733.6,protein_coding,FIGLA
ENSG00000228034.1,processed_pseudogene,HMGN2P21
ENSG00000152672.7,protein_coding,CLEC4F
ENSG00000231386.1,processed_pseudogene,AC007395.4
ENSG00000116031.8,protein_coding,CD207
ENSG00000237751.2,lincRNA,LINC01143
ENSG00000277764.1,misc_RNA,Vax2os1_3
ENSG00000116035.2,protein_coding,VAX2
ENSG00000116039.11,protein_coding,ATP6V1B1
ENSG00000226186.1,processed_pseudogene,ELOCP21
ENSG00000241159.3,misc_RNA,RN7SL160P
ENSG00000144031.11,protein_coding,ANKRD53
ENSG00000144043.11,protein_coding,TEX261
ENSG00000228384.4,antisense,AC007040.6
ENSG00000236469.1,antisense,AC007040.8
ENSG00000205847.5,unprocessed_pseudogene,OR7E91P
ENSG00000234485.5,unprocessed_pseudogene,OR7E46P
ENSG00000234896.1,unprocessed_pseudogene,OR7E62P
ENSG00000124357.12,protein_coding,NAGK
ENSG00000272735.1,lincRNA,RP11-467P9.1
ENSG00000124370.10,protein_coding,MCEE
ENSG00000124383.8,protein_coding,MPHOSPH10
ENSG00000233870.1,unprocessed_pseudogene,AC007881.4
ENSG00000124374.8,protein_coding,PAIP2B
ENSG00000075292.18,protein_coding,ZNF638
ENSG00000281195.1,processed_transcript,ZNF638-IT1
ENSG00000200779.1,snRNA,RNU6-105P
ENSG00000135636.13,protein_coding,DYSF
ENSG00000233971.1,processed_pseudogene,RPS20P10
ENSG00000003137.8,protein_coding,CYP26B1
ENSG00000144036.15,protein_coding,EXOC6B
ENSG00000228568.1,processed_pseudogene,AC006461.2
ENSG00000222536.1,snRNA,RNU2-39P
ENSG00000212378.1,snoRNA,SNORD78
ENSG00000116096.5,protein_coding,SPR
ENSG00000135638.13,protein_coding,EMX1
ENSG00000278060.1,antisense,RP11-466M21.1
ENSG00000144040.12,protein_coding,SFXN5
ENSG00000135631.16,protein_coding,RAB11FIP5
ENSG00000272702.1,processed_transcript,RP11-44N22.3
ENSG00000214513.3,protein_coding,NOTO
ENSG00000135632.11,protein_coding,SMYD5
ENSG00000135617.3,protein_coding,PRADC1
ENSG00000135624.15,protein_coding,CCT7
ENSG00000163013.11,protein_coding,FBXO41
ENSG00000135625.7,protein_coding,EGR4
ENSG00000252988.1,snRNA,RNU6-111P
ENSG00000214484.3,processed_pseudogene,RPSAP28
ENSG00000116127.17,protein_coding,ALMS1
ENSG00000230002.2,sense_intronic,ALMS1-IT1
ENSG00000144035.3,protein_coding,NAT8
ENSG00000163016.9,transcribed_unprocessed_pseudogene,ALMS1P1
ENSG00000204872.4,polymorphic_pseudogene,NAT8B
ENSG00000144034.14,protein_coding,TPRKB
ENSG00000273245.1,lincRNA,RP11-434P11.2
ENSG00000280037.1,TEC,RP11-434P11.1
ENSG00000144048.10,protein_coding,DUSP11
ENSG00000187833.7,protein_coding,C2orf78
ENSG00000124356.15,protein_coding,STAMBP
ENSG00000271536.1,processed_pseudogene,RP11-51I5.1
ENSG00000163017.13,protein_coding,ACTG2
ENSG00000114956.19,protein_coding,DGUOK
ENSG00000237883.1,antisense,DGUOK-AS1
ENSG00000201876.1,rRNA,RNA5SP97
ENSG00000235499.1,lincRNA,AC073046.25
ENSG00000187605.15,protein_coding,TET3
ENSG00000279181.1,TEC,RP11-711M9.2
ENSG00000257800.1,processed_pseudogene,FNBP1P1
ENSG00000217702.2,lincRNA,RP11-287D1.4
ENSG00000163170.11,protein_coding,BOLA3
ENSG00000225439.2,antisense,BOLA3-AS1
ENSG00000114978.17,protein_coding,MOB1A
ENSG00000279201.1,TEC,RP11-287D1.5
ENSG00000279070.2,lincRNA,RP11-287D1.2
ENSG00000065911.11,protein_coding,MTHFD2
ENSG00000188687.17,protein_coding,SLC4A5
ENSG00000229798.1,processed_pseudogene,KRT18P26
ENSG00000252214.1,snRNA,RNU6-542P
ENSG00000234632.1,processed_pseudogene,NECAP1P2
ENSG00000225658.1,processed_pseudogene,TAF13P2
ENSG00000204843.12,protein_coding,DCTN1
ENSG00000237737.5,antisense,DCTN1-AS1
ENSG00000234521.2,transcribed_unitary_pseudogene,AC005041.11
ENSG00000284308.1,protein_coding,C2orf81
ENSG00000233155.1,processed_pseudogene,HMGA1P8
ENSG00000005448.16,protein_coding,WDR54
ENSG00000114993.16,protein_coding,RTKN
ENSG00000115274.14,protein_coding,INO80B
ENSG00000239779.6,protein_coding,WBP1
ENSG00000115275.11,protein_coding,MOGS
ENSG00000204822.6,protein_coding,MRPL53
ENSG00000135637.13,protein_coding,CCDC142
ENSG00000115282.19,protein_coding,TTC31
ENSG00000179528.15,protein_coding,LBX2
ENSG00000272183.1,antisense,RP11-523H20.3
ENSG00000257702.3,antisense,LBX2-AS1
ENSG00000115289.13,protein_coding,PCGF1
ENSG00000115297.10,protein_coding,TLX2
ENSG00000144045.13,protein_coding,DQX1
ENSG00000115307.16,protein_coding,AUP1
ENSG00000115317.11,protein_coding,HTRA2
ENSG00000115318.11,protein_coding,LOXL3
ENSG00000115325.13,protein_coding,DOK1
ENSG00000159374.17,protein_coding,M1AP
ENSG00000233872.1,processed_pseudogene,AC005033.6
ENSG00000108442.2,processed_pseudogene,TVP23BP2
ENSG00000135622.12,protein_coding,SEMA4F
ENSG00000224646.2,processed_pseudogene,AC007387.2
ENSG00000272711.1,lincRNA,RP11-259N19.1
ENSG00000159399.9,protein_coding,HK2
ENSG00000204792.2,lincRNA,LINC01291
ENSG00000236209.1,lincRNA,AC104135.2
ENSG00000230836.1,lincRNA,LINC01293
ENSG00000115350.11,protein_coding,POLE4
ENSG00000115353.10,protein_coding,TACR1
ENSG00000263909.1,miRNA,MIR5000
ENSG00000270571.2,antisense,RP11-355F16.1
ENSG00000236167.1,processed_pseudogene,GAPDHP57
ENSG00000115363.13,protein_coding,EVA1A
ENSG00000237293.1,antisense,AC007099.2
ENSG00000238410.1,snoRNA,snoU109
ENSG00000231172.2,antisense,AC007099.1
ENSG00000230477.1,processed_pseudogene,AC005034.2
ENSG00000221638.2,snoRNA,U3
ENSG00000115364.13,protein_coding,MRPL19
ENSG00000226247.1,processed_pseudogene,SUPT4H1P1
ENSG00000005436.13,protein_coding,GCFC2
ENSG00000270696.1,antisense,RP11-342K6.1
ENSG00000271452.1,sense_intronic,RP11-342K6.2
ENSG00000270462.1,antisense,RP11-342K6.3
ENSG00000270996.1,lincRNA,RP11-342K6.4
ENSG00000233107.1,processed_pseudogene,SUCLA2P2
ENSG00000228209.1,processed_pseudogene,AC073091.2
ENSG00000271356.1,processed_pseudogene,RP11-335E8.1
ENSG00000200488.1,misc_RNA,RN7SKP203
ENSG00000251947.1,misc_RNA,RN7SKP164
ENSG00000176204.13,protein_coding,LRRTM4
ENSG00000200028.1,rRNA,RNA5SP98
ENSG00000234653.1,antisense,AC079117.1
ENSG00000227088.1,lincRNA,AC084149.2
ENSG00000230968.1,lincRNA,AC084149.1
ENSG00000237077.1,transcribed_processed_pseudogene,AC105399.2
ENSG00000233605.2,lincRNA,LINC01851
ENSG00000229494.1,lincRNA,AC012494.1
ENSG00000214429.3,processed_pseudogene,CYCSP6
ENSG00000270470.1,processed_pseudogene,RP11-601H16.1
ENSG00000234877.2,lincRNA,AC092660.1
ENSG00000202423.1,snRNA,RNU6-827P
ENSG00000200048.1,snRNA,RNU6-812P
ENSG00000143954.12,protein_coding,REG3G
ENSG00000172023.7,protein_coding,REG1B
ENSG00000115386.5,protein_coding,REG1A
ENSG00000204787.8,transcribed_unprocessed_pseudogene,REG1CP
ENSG00000172016.15,protein_coding,REG3A
ENSG00000224879.1,sense_overlapping,AC011754.1
ENSG00000066032.18,protein_coding,CTNNA2
ENSG00000229385.1,antisense,AC010975.1
ENSG00000277171.1,unprocessed_pseudogene,RP11-191H23.1
ENSG00000230237.1,processed_pseudogene,AC010975.2
ENSG00000252031.1,snRNA,RNU6-561P
ENSG00000266436.1,miRNA,MIR4264
ENSG00000276917.1,miRNA,MIR8080
ENSG00000224731.1,antisense,AC016716.2
ENSG00000223427.1,processed_pseudogene,AC016716.1
ENSG00000162951.10,protein_coding,LRRTM1
ENSG00000237031.7,antisense,AC008067.2
ENSG00000230975.1,lincRNA,AC084193.1
ENSG00000234429.1,processed_pseudogene,AC105342.1
ENSG00000231722.1,processed_pseudogene,AC012075.1
ENSG00000235519.1,lincRNA,LINC01815
ENSG00000200890.1,rRNA,RNA5SP99
ENSG00000233444.1,processed_pseudogene,AC013262.1
ENSG00000242118.3,misc_RNA,RN7SL201P
ENSG00000231781.1,lincRNA,AC079896.1
ENSG00000229560.1,processed_pseudogene,LYARP1
ENSG00000201311.1,misc_RNA,Y_RNA
ENSG00000237498.2,lincRNA,AC010105.1
ENSG00000226860.1,processed_pseudogene,AC109638.1
ENSG00000226700.1,processed_pseudogene,MTND4P25
ENSG00000225045.1,processed_pseudogene,MTND5P27
ENSG00000224695.1,processed_pseudogene,MTND6P7
ENSG00000227789.1,processed_pseudogene,MTCYBP7
ENSG00000168129.8,processed_pseudogene,DHFRP3
ENSG00000223977.1,processed_pseudogene,AC138623.1
ENSG00000232548.1,lincRNA,LINC01809
ENSG00000224627.1,processed_pseudogene,RPL37P10
ENSG00000199295.1,snRNA,RNU6-1312P
ENSG00000228225.1,processed_pseudogene,AC016908.1
ENSG00000228902.1,processed_pseudogene,ST6GALNAC2P1
ENSG00000182814.7,transcribed_processed_pseudogene,FUNDC2P2
ENSG00000228272.1,lincRNA,AC106874.1
ENSG00000163541.11,protein_coding,SUCLG1
ENSG00000115423.18,protein_coding,DNAH6
ENSG00000259056.1,transcribed_unprocessed_pseudogene,DUXAP1
ENSG00000235847.2,processed_pseudogene,LDHAP7
ENSG00000186854.10,protein_coding,TRABD2A
ENSG00000276362.1,unprocessed_pseudogene,RP11-241M13.2
ENSG00000213400.3,processed_pseudogene,RPL12P18
ENSG00000034510.5,protein_coding,TMSB10
ENSG00000213399.3,processed_pseudogene,AC022210.2
ENSG00000176407.17,protein_coding,KCMF1
ENSG00000260840.1,lincRNA,LINC01964
ENSG00000235463.1,processed_pseudogene,AC078974.2
ENSG00000225787.1,processed_pseudogene,LSM3P3
ENSG00000152284.4,protein_coding,TCF7L1
ENSG00000231134.1,sense_intronic,TCF7L1-IT1
ENSG00000200701.1,snRNA,RNU6-674P
ENSG00000230299.1,processed_pseudogene,AC093162.3
ENSG00000246575.2,unprocessed_pseudogene,AC093162.5
ENSG00000152291.13,protein_coding,TGOLN2
ENSG00000239143.1,misc_RNA,Y_RNA
ENSG00000270532.1,processed_pseudogene,PEBP1P2
ENSG00000042445.13,protein_coding,RETSAT
ENSG00000115459.17,protein_coding,ELMOD3
ENSG00000271014.1,processed_pseudogene,RP11-717A5.1
ENSG00000202382.1,misc_RNA,Y_RNA
ENSG00000278590.1,misc_RNA,RN7SL113P
ENSG00000273196.1,antisense,RP11-717A5.2
ENSG00000042493.15,protein_coding,CAPG
ENSG00000152292.16,protein_coding,SH2D6
ENSG00000207207.1,misc_RNA,Y_RNA
ENSG00000244399.3,misc_RNA,RN7SL251P
ENSG00000199936.1,misc_RNA,Y_RNA
ENSG00000229648.1,processed_pseudogene,RPSAP22
ENSG00000168906.12,protein_coding,MAT2A
ENSG00000115486.11,protein_coding,GGCX
ENSG00000118640.10,protein_coding,VAMP8
ENSG00000276281.1,misc_RNA,RN7SL126P
ENSG00000168899.4,protein_coding,VAMP5
ENSG00000168894.9,protein_coding,RNF181
ENSG00000168890.13,protein_coding,TMEM150A
ENSG00000168883.19,protein_coding,USP39
ENSG00000168887.10,protein_coding,C2orf68
ENSG00000168878.16,protein_coding,SFTPB
ENSG00000115523.16,protein_coding,GNLY
ENSG00000203363.2,processed_pseudogene,AC012454.4
ENSG00000199687.1,snRNA,RNU1-38P
ENSG00000168874.12,protein_coding,ATOH8
ENSG00000278783.1,miRNA,MIR6071
ENSG00000229498.1,antisense,AC105053.3
ENSG00000252321.1,misc_RNA,RN7SKP83
ENSG00000115525.17,protein_coding,ST3GAL5
ENSG00000232504.4,lincRNA,ST3GAL5-AS1
ENSG00000272564.1,lincRNA,RP11-548P2.2
ENSG00000068654.15,protein_coding,POLR1A
ENSG00000132300.18,protein_coding,PTCD3
ENSG00000208772.1,snoRNA,SNORD94
ENSG00000132305.20,protein_coding,IMMT
ENSG00000200241.1,misc_RNA,Y_RNA
ENSG00000265420.1,miRNA,MIR4779
ENSG00000273080.1,antisense,RP11-301O19.1
ENSG00000132313.14,protein_coding,MRPL35
ENSG00000068615.17,protein_coding,REEP1
ENSG00000202537.1,snoRNA,U8
ENSG00000251974.1,snoRNA,SNORA19
ENSG00000115548.16,protein_coding,KDM3A
ENSG00000115561.15,protein_coding,CHMP3
ENSG00000200563.1,snRNA,RNU6-640P
ENSG00000228363.2,antisense,AC015971.2
ENSG00000239305.6,protein_coding,RNF103
ENSG00000153561.12,protein_coding,RMND5A
ENSG00000153563.15,protein_coding,CD8A
ENSG00000172116.21,protein_coding,CD8B
ENSG00000233673.6,transcribed_unprocessed_pseudogene,ANAPC1P1
ENSG00000213605.2,processed_pseudogene,AC111200.2
ENSG00000187627.14,protein_coding,RGPD1
ENSG00000231351.2,processed_pseudogene,AC111200.7
ENSG00000226114.1,processed_pseudogene,NDUFB4P5
ENSG00000183281.14,protein_coding,PLGLB1
ENSG00000231259.4,unprocessed_pseudogene,AC125232.1
ENSG00000266931.1,unprocessed_pseudogene,RP11-1252D15.1
ENSG00000230395.1,unprocessed_pseudogene,AC092651.1
ENSG00000204745.3,unprocessed_pseudogene,AC083899.3
ENSG00000264793.1,miRNA,MIR4771-1
ENSG00000233671.1,processed_pseudogene,AC083899.1
ENSG00000281477.1,lincRNA,LINC01955
ENSG00000271097.1,processed_pseudogene,RP11-223J6.1
ENSG00000233999.3,IG_V_gene,IGKV3OR2-268
ENSG00000224881.1,processed_pseudogene,AC068279.3
ENSG00000280721.1,lincRNA,LINC01943
ENSG00000222041.10,lincRNA,CYTOR
ENSG00000273445.1,antisense,RP11-1399P15.1
ENSG00000214354.3,processed_pseudogene,AC133644.3
ENSG00000265507.1,miRNA,MIR4435-1
ENSG00000225933.1,processed_pseudogene,AC133965.1
ENSG00000234231.3,unprocessed_pseudogene,AC093616.4
ENSG00000125551.18,protein_coding,PLGLB2
ENSG00000185304.14,protein_coding,RGPD2
ENSG00000229604.2,processed_pseudogene,MTATP8P2
ENSG00000225428.1,processed_pseudogene,NDUFB4P7
ENSG00000233205.1,processed_pseudogene,AC108479.2
ENSG00000275597.1,unprocessed_pseudogene,RP11-1378G18.1
ENSG00000222724.1,snRNA,RNU2-63P
ENSG00000172086.7,protein_coding,KRCC1
ENSG00000115593.14,protein_coding,SMYD1
ENSG00000265003.1,miRNA,MIR4780
ENSG00000163586.9,protein_coding,FABP1
ENSG00000144115.16,protein_coding,THNSL2
ENSG00000232508.1,processed_pseudogene,MRPL45P1
ENSG00000283262.1,snRNA,U6
ENSG00000212133.1,snRNA,RNU6-1168P
ENSG00000252395.2,snRNA,RNU6-1007P
ENSG00000224291.1,processed_pseudogene,AC012671.2
ENSG00000214336.4,protein_coding,FOXI3
ENSG00000172073.3,protein_coding,TEX37
ENSG00000225420.1,antisense,AC104134.2
ENSG00000172071.11,protein_coding,EIF2AK3
ENSG00000234028.3,antisense,AC062029.1
ENSG00000153574.8,protein_coding,RPIA
ENSG00000230006.7,transcribed_unprocessed_pseudogene,ANKRD36BP2
ENSG00000283270.1,transcribed_unprocessed_pseudogene,AC096579.13
ENSG00000265510.1,miRNA,MIR4436A
ENSG00000211592.8,IG_C_gene,IGKC
ENSG00000211593.2,IG_J_gene,IGKJ5
ENSG00000211594.2,IG_J_gene,IGKJ4
ENSG00000211595.2,IG_J_gene,IGKJ3
ENSG00000211596.3,IG_J_gene,IGKJ2
ENSG00000211597.2,IG_J_gene,IGKJ1
ENSG00000211598.2,IG_V_gene,IGKV4-1
ENSG00000211599.2,IG_V_gene,IGKV5-2
ENSG00000197794.2,IG_V_pseudogene,IGKV7-3
ENSG00000225136.1,processed_pseudogene,PGBD4P5
ENSG00000253435.1,IG_V_pseudogene,IGKV2-4
ENSG00000243466.1,IG_V_gene,IGKV1-5
ENSG00000239855.1,IG_V_gene,IGKV1-6
ENSG00000243063.1,IG_V_gene,IGKV3-7
ENSG00000240671.4,IG_V_gene,IGKV1-8
ENSG00000241755.1,IG_V_gene,IGKV1-9
ENSG00000253278.1,IG_V_pseudogene,IGKV2-10
ENSG00000241351.3,IG_V_gene,IGKV3-11
ENSG00000243290.3,IG_V_gene,IGKV1-12
ENSG00000253497.1,IG_V_pseudogene,IGKV1-13
ENSG00000253265.1,IG_V_pseudogene,IGKV2-14
ENSG00000244437.1,IG_V_gene,IGKV3-15
ENSG00000240864.3,IG_V_gene,IGKV1-16
ENSG00000240382.3,IG_V_gene,IGKV1-17
ENSG00000254157.1,IG_V_pseudogene,IGKV2-18
ENSG00000253732.1,IG_V_pseudogene,IGKV2-19
ENSG00000239951.1,IG_V_gene,IGKV3-20
ENSG00000211611.2,IG_V_gene,IGKV6-21
ENSG00000253578.1,IG_V_pseudogene,IGKV1-22
ENSG00000253625.1,IG_V_pseudogene,IGKV2-23
ENSG00000241294.1,IG_V_gene,IGKV2-24
ENSG00000253202.1,IG_V_pseudogene,IGKV3-25
ENSG00000254098.1,IG_V_pseudogene,IGKV2-26
ENSG00000277852.1,unprocessed_pseudogene,RP11-421K23.1
ENSG00000244575.3,IG_V_gene,IGKV1-27
ENSG00000244116.3,IG_V_gene,IGKV2-28
ENSG00000253998.3,IG_V_pseudogene,IGKV2-29
ENSG00000243238.1,IG_V_gene,IGKV2-30
ENSG00000253158.1,IG_V_pseudogene,IGKV3-31
ENSG00000253870.1,IG_V_pseudogene,IGKV1-32
ENSG00000242076.2,IG_V_gene,IGKV1-33
ENSG00000253860.1,IG_V_pseudogene,IGKV3-34
ENSG00000253461.1,IG_V_pseudogene,IGKV1-35
ENSG00000253487.1,IG_V_pseudogene,IGKV2-36
ENSG00000239862.1,IG_V_gene,IGKV1-37
ENSG00000253592.1,IG_V_pseudogene,IGKV2-38
ENSG00000242371.1,IG_V_gene,IGKV1-39
ENSG00000273962.1,IG_V_gene,IGKV2-40
ENSG00000283427.1,unprocessed_pseudogene,RP4-614C10.1
ENSG00000283196.1,lincRNA,RP4-614C10.2
ENSG00000276861.1,rRNA,5S_rRNA
ENSG00000283132.1,unprocessed_pseudogene,RP4-614C10.3
ENSG00000283214.1,unprocessed_pseudogene,RP4-614C10.5
ENSG00000283659.1,unprocessed_pseudogene,RP4-614C10.4
ENSG00000251039.2,IG_V_gene,IGKV2D-40
ENSG00000251546.1,IG_V_gene,IGKV1D-39
ENSG00000254009.1,IG_V_pseudogene,IGKV2D-38
ENSG00000250036.1,IG_V_gene,IGKV1D-37
ENSG00000253127.1,IG_V_pseudogene,IGKV2D-36
ENSG00000232747.2,IG_V_pseudogene,IGKV1D-35
ENSG00000253501.1,IG_V_pseudogene,IGKV3D-34
ENSG00000239975.2,IG_V_gene,IGKV1D-33
ENSG00000253191.1,IG_V_pseudogene,IGKV1D-32
ENSG00000253999.1,IG_V_pseudogene,IGKV3D-31
ENSG00000239571.1,IG_V_gene,IGKV2D-30
ENSG00000243264.2,IG_V_gene,IGKV2D-29
ENSG00000242534.2,IG_V_gene,IGKV2D-28
ENSG00000224607.4,IG_V_pseudogene,IGKV1D-27
ENSG00000211623.2,IG_V_gene,IGKV2D-26
