case_id,slide_id,label,tissue,tissue_idx
GTEX-XQ3S,GTEX-XQ3S-1425,gen_exp,SuprapubicSkin,31.0
GTEX-1CB4H,GTEX-1CB4H-3125,gen_exp,BrainCortex,5.0
GTEX-14PHW,GTEX-14PHW-0525,gen_exp,TibialNerve,35.0
GTEX-Z93S,GTEX-Z93S-0825,gen_exp,TibialNerve,35.0
GTEX-1GN1V,GTEX-1GN1V-1825,gen_exp,Testis,32.0
GTEX-X585,GTEX-X585-1425,gen_exp,GastroesophagealJunction,12.0
GTEX-YJ89,GTEX-YJ89-1525,gen_exp,EsophagusMucosa,10.0
GTEX-XGQ4,GTEX-XGQ4-1025,gen_exp,Omentum,21.0
GTEX-1ICLY,GTEX-1ICLY-2325,gen_exp,GastroesophagealJunction,12.0
GTEX-13SLX,GTEX-13SLX-1225,gen_exp,Liver,17.0
GTEX-17MF6,GTEX-17MF6-2625,gen_exp,SuprapubicSkin,31.0
GTEX-1EH9U,GTEX-1EH9U-0225,gen_exp,AdiposeTissue,0.0
GTEX-14PN4,GTEX-14PN4-1425,gen_exp,Omentum,21.0
GTEX-1HBPN,GTEX-1HBPN-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-1C475,GTEX-1C475-0525,gen_exp,Vagina,38.0
GTEX-ZXES,GTEX-ZXES-1225,gen_exp,EsophagusMuscularis,11.0
GTEX-1HCVE,GTEX-1HCVE-1325,gen_exp,EsophagusMuscularis,11.0
GTEX-1A3MW,GTEX-1A3MW-0525,gen_exp,SkeletalMuscle,27.0
GTEX-T6MN,GTEX-T6MN-0125,gen_exp,Skin,28.0
GTEX-SE5C,GTEX-SE5C-2125,gen_exp,MammaryTissueBreast,19.0
GTEX-14PJO,GTEX-14PJO-2525,gen_exp,SuprapubicSkin,31.0
GTEX-146FH,GTEX-146FH-2625,gen_exp,Vagina,38.0
GTEX-1QP9N,GTEX-1QP9N-2025,gen_exp,MinorSalivaryGlands,20.0
GTEX-14A6H,GTEX-14A6H-2625,gen_exp,TibialNerve,35.0
GTEX-S341,GTEX-S341-2025,gen_exp,TibialArtery,34.0
GTEX-13O3O,GTEX-13O3O-0825,gen_exp,MammaryTissueBreast,19.0
GTEX-Y3IK,GTEX-Y3IK-2325,gen_exp,MammaryTissueBreast,19.0
GTEX-132NY,GTEX-132NY-0925,gen_exp,Liver,17.0
GTEX-13OW5,GTEX-13OW5-0825,gen_exp,Aorta,2.0
GTEX-1QW4Y,GTEX-1QW4Y-1725,gen_exp,SkeletalMuscle,27.0
GTEX-ZP4G,GTEX-ZP4G-1625,gen_exp,Ileum,14.0
GTEX-16NPX,GTEX-16NPX-0425,gen_exp,TibialNerve,35.0
GTEX-ZYFC,GTEX-ZYFC-2625,gen_exp,Colon,6.0
GTEX-111YS,GTEX-111YS-1025,gen_exp,EsophagusMuscularis,11.0
GTEX-1F5PK,GTEX-1F5PK-2625,gen_exp,SkeletalMuscle,27.0
GTEX-WQUQ,GTEX-WQUQ-1525,gen_exp,Aorta,2.0
GTEX-14DAQ,GTEX-14DAQ-0525,gen_exp,TibialArtery,34.0
GTEX-11GSP,GTEX-11GSP-1825,gen_exp,EsophagusMucosa,10.0
GTEX-YB5E,GTEX-YB5E-1525,gen_exp,Ileum,14.0
GTEX-1399R,GTEX-1399R-0625,gen_exp,Aorta,2.0
GTEX-1IKOE,GTEX-1IKOE-1425,gen_exp,SuprapubicSkin,31.0
GTEX-1H1E6,GTEX-1H1E6-2225,gen_exp,TibialNerve,35.0
GTEX-15EU6,GTEX-15EU6-1425,gen_exp,ThyroidGland,33.0
GTEX-13VXU,GTEX-13VXU-2725,gen_exp,Lung,18.0
GTEX-ZT9W,GTEX-ZT9W-1225,gen_exp,EsophagusMuscularis,11.0
GTEX-ZEX8,GTEX-ZEX8-1425,gen_exp,EsophagusMucosa,10.0
GTEX-ZC5H,GTEX-ZC5H-0125,gen_exp,AdiposeTissue,0.0
GTEX-13VXT,GTEX-13VXT-0225,gen_exp,AdiposeTissue,0.0
GTEX-U3ZM,GTEX-U3ZM-0225,gen_exp,AdrenalGlands,1.0
GTEX-14753,GTEX-14753-0325,gen_exp,AdiposeTissue,0.0
GTEX-1399S,GTEX-1399S-2225,gen_exp,Uterus,37.0
GTEX-13NZA,GTEX-13NZA-1425,gen_exp,Lung,18.0
GTEX-OXRL,GTEX-OXRL-0125,gen_exp,Skin,28.0
GTEX-11TT1,GTEX-11TT1-0925,gen_exp,SigmoidColon,26.0
GTEX-14C5O,GTEX-14C5O-0125,gen_exp,Skin,28.0
GTEX-14ICL,GTEX-14ICL-1625,gen_exp,SuprapubicSkin,31.0
GTEX-11P7K,GTEX-11P7K-1025,gen_exp,Testis,32.0
GTEX-S7SE,GTEX-S7SE-0725,gen_exp,ThyroidGland,33.0
GTEX-1JMQK,GTEX-1JMQK-1925,gen_exp,KidneyCortex,15.0
GTEX-1JN6P,GTEX-1JN6P-1625,gen_exp,Omentum,21.0
GTEX-13X6I,GTEX-13X6I-0925,gen_exp,Aorta,2.0
GTEX-1HSMQ,GTEX-1HSMQ-0125,gen_exp,Spleen,29.0
GTEX-1212Z,GTEX-1212Z-2125,gen_exp,EsophagusMucosa,10.0
GTEX-1PIGE,GTEX-1PIGE-1025,gen_exp,EsophagusMuscularis,11.0
GTEX-1192X,GTEX-1192X-3225,gen_exp,BrainCerebellum,4.0
GTEX-1GZ4H,GTEX-1GZ4H-1425,gen_exp,TibialArtery,34.0
GTEX-1AX9I,GTEX-1AX9I-1825,gen_exp,Testis,32.0
GTEX-1E2YA,GTEX-1E2YA-0925,gen_exp,Lung,18.0
GTEX-ZF3C,GTEX-ZF3C-1325,gen_exp,CoronaryArtery,7.0
GTEX-1OJC3,GTEX-1OJC3-0725,gen_exp,Lung,18.0
GTEX-WVLH,GTEX-WVLH-2125,gen_exp,Liver,17.0
GTEX-1477Z,GTEX-1477Z-0325,gen_exp,SuprapubicSkin,31.0
GTEX-1MJK2,GTEX-1MJK2-2525,gen_exp,GastroesophagealJunction,12.0
GTEX-1I1HK,GTEX-1I1HK-0625,gen_exp,AtrialAppendage,3.0
GTEX-1LB8K,GTEX-1LB8K-0125,gen_exp,SkeletalMuscle,27.0
GTEX-1CAMS,GTEX-1CAMS-1625,gen_exp,GastroesophagealJunction,12.0
GTEX-1HBPI,GTEX-1HBPI-2025,gen_exp,KidneyCortex,15.0
GTEX-12KS4,GTEX-12KS4-0425,gen_exp,AdiposeTissue,0.0
GTEX-14PKV,GTEX-14PKV-1925,gen_exp,SigmoidColon,26.0
GTEX-1H3VY,GTEX-1H3VY-0325,gen_exp,SkeletalMuscle,27.0
GTEX-WFG7,GTEX-WFG7-0525,gen_exp,Lung,18.0
GTEX-1NHNU,GTEX-1NHNU-1225,gen_exp,SkeletalMuscle,27.0
GTEX-1HCU8,GTEX-1HCU8-0625,gen_exp,Skin,28.0
GTEX-X4XY,GTEX-X4XY-0325,gen_exp,AdiposeTissue,0.0
GTEX-P44G,GTEX-P44G-0525,gen_exp,SkeletalMuscle,27.0
GTEX-144GO,GTEX-144GO-2025,gen_exp,SuprapubicSkin,31.0
GTEX-1B8KZ,GTEX-1B8KZ-0725,gen_exp,EsophagusMucosa,10.0
GTEX-QLQW,GTEX-QLQW-0525,gen_exp,EsophagusMucosa,10.0
GTEX-14BMV,GTEX-14BMV-1525,gen_exp,GastroesophagealJunction,12.0
GTEX-PW2O,GTEX-PW2O-1925,gen_exp,TibialArtery,34.0
GTEX-1HC8U,GTEX-1HC8U-1325,gen_exp,SuprapubicSkin,31.0
GTEX-QDVJ,GTEX-QDVJ-0925,gen_exp,Lung,18.0
GTEX-1N2DW,GTEX-1N2DW-1825,gen_exp,KidneyCortex,15.0
GTEX-13O3Q,GTEX-13O3Q-0325,gen_exp,AtrialAppendage,3.0
GTEX-1PBJI,GTEX-1PBJI-0525,gen_exp,Skin,28.0
GTEX-13VXT,GTEX-13VXT-1825,gen_exp,GastroesophagealJunction,12.0
GTEX-1C64O,GTEX-1C64O-1125,gen_exp,CoronaryArtery,7.0
GTEX-1MCC2,GTEX-1MCC2-0425,gen_exp,Aorta,2.0
GTEX-1C6VQ,GTEX-1C6VQ-0625,gen_exp,TibialNerve,35.0
GTEX-1J8EW,GTEX-1J8EW-0525,gen_exp,TibialArtery,34.0
GTEX-1AX9J,GTEX-1AX9J-2125,gen_exp,ThyroidGland,33.0
GTEX-ZF28,GTEX-ZF28-2925,gen_exp,BrainCerebellum,4.0
GTEX-X4XY,GTEX-X4XY-0225,gen_exp,Skin,28.0
GTEX-1HFI7,GTEX-1HFI7-0825,gen_exp,Heart,13.0
GTEX-144GL,GTEX-144GL-0325,gen_exp,SkeletalMuscle,27.0
GTEX-1MCYP,GTEX-1MCYP-2125,gen_exp,TibialNerve,35.0
GTEX-1GN2E,GTEX-1GN2E-1525,gen_exp,Lung,18.0
GTEX-QV31,GTEX-QV31-0225,gen_exp,Pancreas,23.0
GTEX-1CB4H,GTEX-1CB4H-2725,gen_exp,Uterus,37.0
GTEX-1KANB,GTEX-1KANB-1925,gen_exp,EsophagusMuscularis,11.0
GTEX-ZP4G,GTEX-ZP4G-1225,gen_exp,Stomach,30.0
GTEX-P4QT,GTEX-P4QT-0125,gen_exp,Skin,28.0
GTEX-1KAFJ,GTEX-1KAFJ-1725,gen_exp,GastroesophagealJunction,12.0
GTEX-1C64O,GTEX-1C64O-0125,gen_exp,Skin,28.0
GTEX-13NZ9,GTEX-13NZ9-1225,gen_exp,Aorta,2.0
GTEX-XQ8I,GTEX-XQ8I-1525,gen_exp,EsophagusMucosa,10.0
GTEX-1QP29,GTEX-1QP29-0925,gen_exp,TibialNerve,35.0
GTEX-1PWST,GTEX-1PWST-0725,gen_exp,ThyroidGland,33.0
GTEX-13CF3,GTEX-13CF3-1625,gen_exp,EsophagusMucosa,10.0
GTEX-WFON,GTEX-WFON-2525,gen_exp,TibialArtery,34.0
GTEX-1N2EF,GTEX-1N2EF-1925,gen_exp,Colon,6.0
GTEX-14PK6,GTEX-14PK6-0525,gen_exp,Spleen,29.0
GTEX-12696,GTEX-12696-1925,gen_exp,SigmoidColon,26.0
GTEX-13N2G,GTEX-13N2G-1925,gen_exp,Omentum,21.0
GTEX-1JJ6O,GTEX-1JJ6O-1625,gen_exp,GastroesophagealJunction,12.0
GTEX-1KANC,GTEX-1KANC-1425,gen_exp,MammaryTissueBreast,19.0
GTEX-1NHNU,GTEX-1NHNU-2325,gen_exp,Colon,6.0
GTEX-1LB8K,GTEX-1LB8K-1125,gen_exp,Aorta,2.0
GTEX-ZPIC,GTEX-ZPIC-1425,gen_exp,Ovary,22.0
GTEX-1S83E,GTEX-1S83E-1625,gen_exp,Colon,6.0
GTEX-R55G,GTEX-R55G-2425,gen_exp,AdiposeTissue,0.0
GTEX-ZZPU,GTEX-ZZPU-2425,gen_exp,TibialArtery,34.0
GTEX-ZDTT,GTEX-ZDTT-2025,gen_exp,Testis,32.0
GTEX-11EI6,GTEX-11EI6-0725,gen_exp,ThyroidGland,33.0
GTEX-11XUK,GTEX-11XUK-2325,gen_exp,TibialNerve,35.0
GTEX-1269C,GTEX-1269C-0625,gen_exp,Liver,17.0
GTEX-1399U,GTEX-1399U-1125,gen_exp,SuprapubicSkin,31.0
GTEX-WRHK,GTEX-WRHK-0525,gen_exp,EsophagusMucosa,10.0
GTEX-1R9K5,GTEX-1R9K5-0325,gen_exp,SkeletalMuscle,27.0
GTEX-1GPI6,GTEX-1GPI6-1925,gen_exp,SuprapubicSkin,31.0
GTEX-ZLWG,GTEX-ZLWG-2225,gen_exp,AdiposeTissue,0.0
GTEX-11EI6,GTEX-11EI6-0625,gen_exp,MammaryTissueBreast,19.0
GTEX-12ZZY,GTEX-12ZZY-1125,gen_exp,Heart,13.0
GTEX-1EKGG,GTEX-1EKGG-2825,gen_exp,Prostate,25.0
GTEX-REY6,GTEX-REY6-1825,gen_exp,KidneyCortex,15.0
GTEX-11ZTS,GTEX-11ZTS-0225,gen_exp,AdiposeTissue,0.0
GTEX-1I1GV,GTEX-1I1GV-2925,gen_exp,PituitaryGland,24.0
GTEX-117YW,GTEX-117YW-0325,gen_exp,Heart,13.0
GTEX-RM2N,GTEX-RM2N-1725,gen_exp,AdiposeTissue,0.0
GTEX-XUW1,GTEX-XUW1-0425,gen_exp,Skin,28.0
GTEX-145LS,GTEX-145LS-1825,gen_exp,EsophagusMucosa,10.0
GTEX-1H1ZS,GTEX-1H1ZS-0125,gen_exp,MammaryTissueBreast,19.0
GTEX-1A3MX,GTEX-1A3MX-0325,gen_exp,TibialNerve,35.0
GTEX-14DAQ,GTEX-14DAQ-0825,gen_exp,ThyroidGland,33.0
GTEX-13O61,GTEX-13O61-0725,gen_exp,Lung,18.0
GTEX-1313W,GTEX-1313W-0625,gen_exp,SuprapubicSkin,31.0
GTEX-XUW1,GTEX-XUW1-1825,gen_exp,SigmoidColon,26.0
GTEX-13FXS,GTEX-13FXS-1025,gen_exp,AtrialAppendage,3.0
GTEX-14A5I,GTEX-14A5I-2425,gen_exp,SigmoidColon,26.0
GTEX-15D1Q,GTEX-15D1Q-0525,gen_exp,Lung,18.0
GTEX-17F96,GTEX-17F96-0625,gen_exp,Lung,18.0
GTEX-132QS,GTEX-132QS-1225,gen_exp,Testis,32.0
GTEX-13OVI,GTEX-13OVI-1425,gen_exp,Skin,28.0
GTEX-1QAET,GTEX-1QAET-1225,gen_exp,Omentum,21.0
GTEX-1C4CL,GTEX-1C4CL-1625,gen_exp,SigmoidColon,26.0
GTEX-PW2O,GTEX-PW2O-0225,gen_exp,AdrenalGlands,1.0
GTEX-1GMR3,GTEX-1GMR3-0425,gen_exp,AtrialAppendage,3.0
GTEX-13OVJ,GTEX-13OVJ-0925,gen_exp,Omentum,21.0
GTEX-Y111,GTEX-Y111-2425,gen_exp,Testis,32.0
GTEX-13O21,GTEX-13O21-2925,gen_exp,CoronaryArtery,7.0
GTEX-ZXES,GTEX-ZXES-0625,gen_exp,Vagina,38.0
GTEX-1HR9M,GTEX-1HR9M-0425,gen_exp,TibialNerve,35.0
GTEX-X4EP,GTEX-X4EP-1625,gen_exp,EsophagusMucosa,10.0
GTEX-11DYG,GTEX-11DYG-2025,gen_exp,Omentum,21.0
GTEX-ZVT4,GTEX-ZVT4-0325,gen_exp,SkeletalMuscle,27.0
GTEX-17HGU,GTEX-17HGU-0125,gen_exp,AdrenalGlands,1.0
GTEX-11DYG,GTEX-11DYG-1525,gen_exp,SuprapubicSkin,31.0
GTEX-1LVAM,GTEX-1LVAM-1825,gen_exp,Ovary,22.0
GTEX-17F98,GTEX-17F98-0925,gen_exp,TibialArtery,34.0
GTEX-147GR,GTEX-147GR-0725,gen_exp,ThyroidGland,33.0
GTEX-13SLW,GTEX-13SLW-0125,gen_exp,Skin,28.0
GTEX-13OW5,GTEX-13OW5-0925,gen_exp,AtrialAppendage,3.0
GTEX-1PIEJ,GTEX-1PIEJ-1725,gen_exp,Uterus,37.0
GTEX-ZAB4,GTEX-ZAB4-0425,gen_exp,SkeletalMuscle,27.0
GTEX-11ZTT,GTEX-11ZTT-0925,gen_exp,EsophagusMuscularis,11.0
GTEX-1JN1M,GTEX-1JN1M-3325,gen_exp,PituitaryGland,24.0
GTEX-TKQ1,GTEX-TKQ1-1425,gen_exp,SkeletalMuscle,27.0
GTEX-X4LF,GTEX-X4LF-0425,gen_exp,ThyroidGland,33.0
GTEX-SJXC,GTEX-SJXC-1025,gen_exp,Lung,18.0
GTEX-Y5V5,GTEX-Y5V5-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-16Z82,GTEX-16Z82-2025,gen_exp,EsophagusMuscularis,11.0
GTEX-1AYCT,GTEX-1AYCT-0225,gen_exp,ThyroidGland,33.0
GTEX-12KS4,GTEX-12KS4-1325,gen_exp,Liver,17.0
GTEX-NFK9,GTEX-NFK9-0525,gen_exp,TibialArtery,34.0
GTEX-YFC4,GTEX-YFC4-0225,gen_exp,AdiposeTissue,0.0
GTEX-11P82,GTEX-11P82-0325,gen_exp,Omentum,21.0
GTEX-145MO,GTEX-145MO-0525,gen_exp,TibialNerve,35.0
GTEX-1HSKV,GTEX-1HSKV-2425,gen_exp,EsophagusMucosa,10.0
GTEX-11ZVC,GTEX-11ZVC-2925,gen_exp,TibialArtery,34.0
GTEX-13X6I,GTEX-13X6I-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1PIIG,GTEX-1PIIG-2325,gen_exp,SuprapubicSkin,31.0
GTEX-1CAMS,GTEX-1CAMS-1025,gen_exp,Aorta,2.0
GTEX-1GF9X,GTEX-1GF9X-2125,gen_exp,SkeletalMuscle,27.0
GTEX-1J1OQ,GTEX-1J1OQ-2525,gen_exp,EsophagusMucosa,10.0
GTEX-ZZ64,GTEX-ZZ64-0825,gen_exp,SigmoidColon,26.0
GTEX-13OVL,GTEX-13OVL-0125,gen_exp,SuprapubicSkin,31.0
GTEX-YB5K,GTEX-YB5K-1825,gen_exp,Pancreas,23.0
GTEX-WK11,GTEX-WK11-0925,gen_exp,ThyroidGland,33.0
GTEX-QCQG,GTEX-QCQG-2025,gen_exp,TibialNerve,35.0
GTEX-Y3IK,GTEX-Y3IK-0225,gen_exp,AdrenalGlands,1.0
GTEX-1B8KE,GTEX-1B8KE-1725,gen_exp,Ileum,14.0
GTEX-QEG5,GTEX-QEG5-1225,gen_exp,Aorta,2.0
GTEX-14A5H,GTEX-14A5H-0525,gen_exp,AdiposeTissue,0.0
GTEX-117XS,GTEX-117XS-2525,gen_exp,SkeletalMuscle,27.0
GTEX-13X6J,GTEX-13X6J-0325,gen_exp,SkeletalMuscle,27.0
GTEX-ZF28,GTEX-ZF28-1025,gen_exp,Aorta,2.0
GTEX-11ZU8,GTEX-11ZU8-2525,gen_exp,Skin,28.0
GTEX-1H1ZS,GTEX-1H1ZS-0425,gen_exp,Skin,28.0
GTEX-1CAMR,GTEX-1CAMR-1725,gen_exp,SkeletalMuscle,27.0
GTEX-U4B1,GTEX-U4B1-0825,gen_exp,EsophagusMucosa,10.0
GTEX-14753,GTEX-14753-0225,gen_exp,TibialArtery,34.0
GTEX-1LSVX,GTEX-1LSVX-1725,gen_exp,Colon,6.0
GTEX-13FTW,GTEX-13FTW-0525,gen_exp,Pancreas,23.0
GTEX-11EQ9,GTEX-11EQ9-0825,gen_exp,EsophagusMuscularis,11.0
GTEX-14ASI,GTEX-14ASI-0525,gen_exp,SkeletalMuscle,27.0
GTEX-14PK6,GTEX-14PK6-2025,gen_exp,AdiposeTissue,0.0
GTEX-145LT,GTEX-145LT-0325,gen_exp,Lung,18.0
GTEX-ZY6K,GTEX-ZY6K-1425,gen_exp,SuprapubicSkin,31.0
GTEX-13N11,GTEX-13N11-2325,gen_exp,SuprapubicSkin,31.0
GTEX-1HCUA,GTEX-1HCUA-1225,gen_exp,Uterus,37.0
GTEX-1C64O,GTEX-1C64O-0625,gen_exp,MinorSalivaryGlands,20.0
GTEX-1A8FM,GTEX-1A8FM-0725,gen_exp,ThyroidGland,33.0
GTEX-SJXC,GTEX-SJXC-2025,gen_exp,Prostate,25.0
GTEX-ZG7Y,GTEX-ZG7Y-1025,gen_exp,Lung,18.0
GTEX-YBZK,GTEX-YBZK-0325,gen_exp,SkeletalMuscle,27.0
GTEX-11GSP,GTEX-11GSP-2525,gen_exp,Skin,28.0
GTEX-1C4CL,GTEX-1C4CL-2025,gen_exp,MinorSalivaryGlands,20.0
GTEX-146FR,GTEX-146FR-0625,gen_exp,Heart,13.0
GTEX-1AMFI,GTEX-1AMFI-1825,gen_exp,SigmoidColon,26.0
GTEX-1IE54,GTEX-1IE54-0525,gen_exp,TibialArtery,34.0
GTEX-11P7K,GTEX-11P7K-0525,gen_exp,Pancreas,23.0
GTEX-ZLFU,GTEX-ZLFU-1125,gen_exp,EsophagusMucosa,10.0
GTEX-1128S,GTEX-1128S-0825,gen_exp,Pancreas,23.0
GTEX-14C5O,GTEX-14C5O-2625,gen_exp,SigmoidColon,26.0
GTEX-1HCU7,GTEX-1HCU7-0425,gen_exp,SkeletalMuscle,27.0
GTEX-17EVQ,GTEX-17EVQ-2925,gen_exp,PituitaryGland,24.0
GTEX-13U4I,GTEX-13U4I-0425,gen_exp,TibialArtery,34.0
GTEX-1GTWX,GTEX-1GTWX-0225,gen_exp,AdiposeTissue,0.0
GTEX-PLZ4,GTEX-PLZ4-2225,gen_exp,Endocervix,9.0
GTEX-ZZ64,GTEX-ZZ64-1125,gen_exp,Testis,32.0
GTEX-XMK1,GTEX-XMK1-0125,gen_exp,Spleen,29.0
GTEX-11EMC,GTEX-11EMC-2825,gen_exp,AdiposeTissue,0.0
GTEX-1BAJH,GTEX-1BAJH-0225,gen_exp,TibialArtery,34.0
GTEX-ZAB4,GTEX-ZAB4-0825,gen_exp,Liver,17.0
GTEX-QCQG,GTEX-QCQG-2125,gen_exp,SkeletalMuscle,27.0
GTEX-14AS3,GTEX-14AS3-2225,gen_exp,TibialNerve,35.0
GTEX-14E6D,GTEX-14E6D-0325,gen_exp,SkeletalMuscle,27.0
GTEX-WYVS,GTEX-WYVS-1825,gen_exp,Colon,6.0
GTEX-13FTW,GTEX-13FTW-0125,gen_exp,AdrenalGlands,1.0
GTEX-1HCU8,GTEX-1HCU8-2025,gen_exp,Vagina,38.0
GTEX-1F75W,GTEX-1F75W-0425,gen_exp,TibialNerve,35.0
GTEX-145ME,GTEX-145ME-0825,gen_exp,Colon,6.0
GTEX-1CB4H,GTEX-1CB4H-0925,gen_exp,TibialNerve,35.0
GTEX-WZTO,GTEX-WZTO-0125,gen_exp,Skin,28.0
GTEX-Y8DK,GTEX-Y8DK-0525,gen_exp,TibialArtery,34.0
GTEX-ZAK1,GTEX-ZAK1-2326,gen_exp,Pancreas,23.0
GTEX-ZGAY,GTEX-ZGAY-0525,gen_exp,Skin,28.0
GTEX-1C6WA,GTEX-1C6WA-0225,gen_exp,AdiposeTissue,0.0
GTEX-SNOS,GTEX-SNOS-1025,gen_exp,Prostate,25.0
GTEX-1H3VY,GTEX-1H3VY-0125,gen_exp,Skin,28.0
GTEX-P4QT,GTEX-P4QT-1525,gen_exp,Stomach,30.0
GTEX-1KANA,GTEX-1KANA-1725,gen_exp,SigmoidColon,26.0
GTEX-ZDYS,GTEX-ZDYS-0725,gen_exp,GastroesophagealJunction,12.0
GTEX-17EVQ,GTEX-17EVQ-1725,gen_exp,GastroesophagealJunction,12.0
GTEX-14JG1,GTEX-14JG1-0325,gen_exp,TibialArtery,34.0
GTEX-SIU8,GTEX-SIU8-0325,gen_exp,TibialNerve,35.0
GTEX-13N1W,GTEX-13N1W-3125,gen_exp,PituitaryGland,24.0
GTEX-1B97J,GTEX-1B97J-0425,gen_exp,MammaryTissueBreast,19.0
GTEX-15FZZ,GTEX-15FZZ-0625,gen_exp,Pancreas,23.0
GTEX-1J8QM,GTEX-1J8QM-2225,gen_exp,SkeletalMuscle,27.0
GTEX-1I1HK,GTEX-1I1HK-2625,gen_exp,PituitaryGland,24.0
GTEX-1E2YA,GTEX-1E2YA-1625,gen_exp,KidneyCortex,15.0
GTEX-13FXS,GTEX-13FXS-1125,gen_exp,CoronaryArtery,7.0
GTEX-1RAZQ,GTEX-1RAZQ-1625,gen_exp,EsophagusMuscularis,11.0
GTEX-132NY,GTEX-132NY-1125,gen_exp,Omentum,21.0
GTEX-1HCUA,GTEX-1HCUA-1125,gen_exp,GastroesophagealJunction,12.0
GTEX-WFON,GTEX-WFON-2325,gen_exp,SkeletalMuscle,27.0
GTEX-12WSN,GTEX-12WSN-0925,gen_exp,AdrenalGlands,1.0
GTEX-1LG7Y,GTEX-1LG7Y-1425,gen_exp,AtrialAppendage,3.0
GTEX-ZA64,GTEX-ZA64-2025,gen_exp,SkeletalMuscle,27.0
GTEX-1QP6S,GTEX-1QP6S-2925,gen_exp,BrainCortex,5.0
GTEX-1KXAM,GTEX-1KXAM-1725,gen_exp,ThyroidGland,33.0
GTEX-1LGRB,GTEX-1LGRB-2125,gen_exp,Vagina,38.0
GTEX-1IDJU,GTEX-1IDJU-0625,gen_exp,AtrialAppendage,3.0
GTEX-V1D1,GTEX-V1D1-0825,gen_exp,Lung,18.0
GTEX-1QAET,GTEX-1QAET-1525,gen_exp,GastroesophagealJunction,12.0
GTEX-1A8FM,GTEX-1A8FM-2025,gen_exp,KidneyCortex,15.0
GTEX-145LT,GTEX-145LT-1825,gen_exp,AdiposeTissue,0.0
GTEX-SE5C,GTEX-SE5C-0725,gen_exp,ThyroidGland,33.0
GTEX-ZYT6,GTEX-ZYT6-2725,gen_exp,Testis,32.0
GTEX-1LH75,GTEX-1LH75-2425,gen_exp,Skin,28.0
GTEX-1128S,GTEX-1128S-2325,gen_exp,Skin,28.0
GTEX-1GZ4H,GTEX-1GZ4H-0225,gen_exp,ThyroidGland,33.0
GTEX-14E7W,GTEX-14E7W-0725,gen_exp,Testis,32.0
GTEX-R55G,GTEX-R55G-1625,gen_exp,Uterus,37.0
GTEX-14E6C,GTEX-14E6C-1225,gen_exp,Omentum,21.0
GTEX-1I6K7,GTEX-1I6K7-0525,gen_exp,TibialArtery,34.0
GTEX-WFG8,GTEX-WFG8-1725,gen_exp,SigmoidColon,26.0
GTEX-1J1OQ,GTEX-1J1OQ-2425,gen_exp,EsophagusMuscularis,11.0
GTEX-146FH,GTEX-146FH-0325,gen_exp,TibialNerve,35.0
GTEX-ZAB4,GTEX-ZAB4-2925,gen_exp,BrainCerebellum,4.0
GTEX-ZZPU,GTEX-ZZPU-0625,gen_exp,MammaryTissueBreast,19.0
GTEX-1H3NZ,GTEX-1H3NZ-2525,gen_exp,SigmoidColon,26.0
GTEX-1399U,GTEX-1399U-2625,gen_exp,TibialNerve,35.0
GTEX-1LVA9,GTEX-1LVA9-0325,gen_exp,SkeletalMuscle,27.0
GTEX-15FZZ,GTEX-15FZZ-1125,gen_exp,EsophagusMuscularis,11.0
GTEX-145MN,GTEX-145MN-0125,gen_exp,Spleen,29.0
GTEX-14PJO,GTEX-14PJO-0325,gen_exp,TibialNerve,35.0
GTEX-13NZA,GTEX-13NZA-0225,gen_exp,Skin,28.0
GTEX-P4PP,GTEX-P4PP-1525,gen_exp,Stomach,30.0
GTEX-145LT,GTEX-145LT-0825,gen_exp,SigmoidColon,26.0
GTEX-1R9PM,GTEX-1R9PM-1525,gen_exp,Colon,6.0
GTEX-13OVJ,GTEX-13OVJ-1325,gen_exp,EsophagusMuscularis,11.0
GTEX-1HCVE,GTEX-1HCVE-0225,gen_exp,AdiposeTissue,0.0
GTEX-1GZ4I,GTEX-1GZ4I-0725,gen_exp,Lung,18.0
GTEX-1PDJ9,GTEX-1PDJ9-0525,gen_exp,SkeletalMuscle,27.0
GTEX-12BJ1,GTEX-12BJ1-0725,gen_exp,Spleen,29.0
GTEX-11NV4,GTEX-11NV4-1425,gen_exp,Omentum,21.0
GTEX-1H23P,GTEX-1H23P-2625,gen_exp,SigmoidColon,26.0
GTEX-12ZZX,GTEX-12ZZX-1325,gen_exp,EsophagusMucosa,10.0
GTEX-15ER7,GTEX-15ER7-1825,gen_exp,Liver,17.0
GTEX-OOBJ,GTEX-OOBJ-0125,gen_exp,Skin,28.0
GTEX-1EWIQ,GTEX-1EWIQ-0325,gen_exp,SuprapubicSkin,31.0
GTEX-16XZZ,GTEX-16XZZ-0925,gen_exp,Lung,18.0
GTEX-1KXAM,GTEX-1KXAM-2025,gen_exp,Ileum,14.0
GTEX-R3RS,GTEX-R3RS-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1H23P,GTEX-1H23P-1425,gen_exp,EsophagusMucosa,10.0
GTEX-X585,GTEX-X585-2525,gen_exp,Omentum,21.0
GTEX-1JMPY,GTEX-1JMPY-0225,gen_exp,SuprapubicSkin,31.0
